tipo,elemento,nodo,componente,valor
local,222,-,comp_11,0.200604
local,223,-,comp_0,212.25369
local,223,-,comp_1,0.153632
local,223,-,comp_2,-11.831925
local,223,-,comp_3,5.876758
local,223,-,comp_4,-32.474829
local,223,-,comp_5,-0.200604
local,223,-,comp_6,-212.25369
local,223,-,comp_7,-0.153632
local,223,-,comp_8,11.831925
local,223,-,comp_9,-5.876758
local,223,-,comp_10,79.329253
local,223,-,comp_11,0.808986
local,224,-,comp_0,127.352214
local,224,-,comp_1,1.002454
local,224,-,comp_2,12.793286
local,224,-,comp_3,4.297318
local,224,-,comp_4,-79.329253
local,224,-,comp_5,-0.808986
local,224,-,comp_6,-127.352214
local,224,-,comp_7,-1.002454
local,224,-,comp_8,-12.793286
local,224,-,comp_9,-4.297318
local,224,-,comp_10,28.667841
local,224,-,comp_11,4.778705
local,225,-,comp_0,42.450738
local,225,-,comp_1,-1.206744
local,225,-,comp_2,7.239354
local,225,-,comp_3,3.445794
local,225,-,comp_4,-28.667841
local,225,-,comp_5,-4.778705
local,225,-,comp_6,-42.450738
local,225,-,comp_7,1.206744
local,225,-,comp_8,-7.239354
local,225,-,comp_9,-3.445794
local,225,-,comp_10,-0.0
local,225,-,comp_11,-0.0
local,226,-,comp_0,73.906517
local,226,-,comp_1,-10.336367
local,226,-,comp_2,-6.881534
local,226,-,comp_3,0.262888
local,226,-,comp_4,23.993207
local,226,-,comp_5,-12.022024
local,226,-,comp_6,-73.906517
local,226,-,comp_7,10.336367
local,226,-,comp_8,6.881534
local,226,-,comp_9,-0.262888
local,226,-,comp_10,3.257666
local,226,-,comp_11,-28.909989
local,227,-,comp_0,52.790369
local,227,-,comp_1,-13.158288
local,227,-,comp_2,-2.187403
local,227,-,comp_3,0.3622
local,227,-,comp_4,0.577258
local,227,-,comp_5,-32.053287
local,227,-,comp_6,-52.790369
local,227,-,comp_7,13.158288
local,227,-,comp_8,2.187403
local,227,-,comp_9,-0.3622
local,227,-,comp_10,8.084858
local,227,-,comp_11,-20.053534
local,228,-,comp_0,31.674221
local,228,-,comp_1,5.149681
local,228,-,comp_2,-1.302665
local,228,-,comp_3,0.264855
local,228,-,comp_4,-0.786034
local,228,-,comp_5,3.342764
local,228,-,comp_6,-31.674221
local,228,-,comp_7,-5.149681
local,228,-,comp_8,1.302665
local,228,-,comp_9,-0.264855
local,228,-,comp_10,5.944588
local,228,-,comp_11,17.049972
local,229,-,comp_0,10.558074
local,229,-,comp_1,-10.104418
local,229,-,comp_2,-3.313305
local,229,-,comp_3,0.212373
local,229,-,comp_4,4.651615
local,229,-,comp_5,-3.821834
local,229,-,comp_6,-10.558074
local,229,-,comp_7,10.104418
local,229,-,comp_8,3.313305
local,229,-,comp_9,-0.212373
local,229,-,comp_10,8.469075
local,229,-,comp_11,-36.191663
local,230,-,comp_0,75.8298
local,230,-,comp_1,-11.997404
local,230,-,comp_2,-6.541417
local,230,-,comp_3,0.262888
local,230,-,comp_4,23.544253
local,230,-,comp_5,-15.747228
local,230,-,comp_6,-75.8298
local,230,-,comp_7,11.997404
local,230,-,comp_8,6.541417
local,230,-,comp_9,-0.262888
local,230,-,comp_10,2.359758
local,230,-,comp_11,-31.762492
local,231,-,comp_0,55.163693
local,231,-,comp_1,-22.710358
local,231,-,comp_2,-0.917742
local,231,-,comp_3,0.3622
local,231,-,comp_4,-1.547649
local,231,-,comp_5,-45.900943
local,231,-,comp_6,-55.163693
local,231,-,comp_7,22.710358
local,231,-,comp_8,0.917742
local,231,-,comp_9,-0.3622
local,231,-,comp_10,5.181906
local,231,-,comp_11,-44.032076
local,232,-,comp_0,33.532955
local,232,-,comp_1,-15.46606
local,232,-,comp_2,0.707842
local,232,-,comp_3,0.264855
local,232,-,comp_4,-4.666902
local,232,-,comp_5,-34.672303
local,232,-,comp_6,-33.532955
local,232,-,comp_7,15.46606
local,232,-,comp_8,-0.707842
local,232,-,comp_9,-0.264855
local,232,-,comp_10,1.863849
local,232,-,comp_11,-26.573296
local,233,-,comp_0,11.903239
local,233,-,comp_1,-33.735161
local,233,-,comp_2,0.444811
local,233,-,comp_3,0.212373
local,233,-,comp_4,-1.735969
local,233,-,comp_5,-51.118936
local,233,-,comp_6,-11.903239
local,233,-,comp_7,33.735161
local,233,-,comp_8,-0.444811
local,233,-,comp_9,-0.212373
local,233,-,comp_10,-0.025482
local,233,-,comp_11,-82.4723
local,234,-,comp_0,73.906517
local,234,-,comp_1,-22.3246
local,234,-,comp_2,-5.614338
local,234,-,comp_3,0.262888
local,234,-,comp_4,21.531514
local,234,-,comp_5,-27.846492
local,234,-,comp_6,-73.906517
local,234,-,comp_7,22.3246
local,234,-,comp_8,5.614338
local,234,-,comp_9,-0.262888
local,234,-,comp_10,0.701265
local,234,-,comp_11,-60.558924
local,235,-,comp_0,52.790369
local,235,-,comp_1,-48.419651
local,235,-,comp_2,0.791145
local,235,-,comp_3,0.3622
local,235,-,comp_4,-4.53619
local,235,-,comp_5,-94.422753
local,235,-,comp_6,-52.790369
local,235,-,comp_7,48.419651
local,235,-,comp_8,-0.791145
local,235,-,comp_9,-0.3622
local,235,-,comp_10,1.403257
local,235,-,comp_11,-97.319064
local,236,-,comp_0,31.674221
local,236,-,comp_1,-47.812669
local,236,-,comp_2,2.8324
local,236,-,comp_3,0.264855
local,236,-,comp_4,-8.70208
local,236,-,comp_5,-97.288069
local,236,-,comp_6,-31.674221
local,236,-,comp_7,47.812669
local,236,-,comp_8,-2.8324
local,236,-,comp_9,-0.264855
local,236,-,comp_10,-2.514222
local,236,-,comp_11,-92.0501
local,237,-,comp_0,10.558074
local,237,-,comp_1,-77.460771
local,237,-,comp_2,4.179559
local,237,-,comp_3,0.212373
local,237,-,comp_4,-8.081981
local,237,-,comp_5,-131.92199
local,237,-,comp_6,-10.558074
local,237,-,comp_7,77.460771
local,237,-,comp_8,-4.179559
local,237,-,comp_9,-0.212373
local,237,-,comp_10,-8.469075
local,237,-,comp_11,-174.822663
local,238,-,comp_0,71.983233
local,238,-,comp_1,-14.142078
local,238,-,comp_2,-5.954455
local,238,-,comp_3,0.262888
local,238,-,comp_4,21.980468
local,238,-,comp_5,-18.578198
local,238,-,comp_6,-71.983233
local,238,-,comp_7,14.142078
local,238,-,comp_8,5.954455
local,238,-,comp_9,-0.262888
local,238,-,comp_10,1.599173
local,238,-,comp_11,-37.424432
local,239,-,comp_0,50.417045
local,239,-,comp_1,-27.331949
local,239,-,comp_2,-0.478517
local,239,-,comp_3,0.3622
local,239,-,comp_4,-2.411283
local,239,-,comp_5,-54.832413
local,239,-,comp_6,-50.417045
local,239,-,comp_7,27.331949
local,239,-,comp_8,0.478517
local,239,-,comp_9,-0.3622
local,239,-,comp_10,4.306209
local,239,-,comp_11,-53.402107
local,240,-,comp_0,29.815488
local,240,-,comp_1,-20.627073
local,240,-,comp_2,0.821893
local,240,-,comp_3,0.264855
local,240,-,comp_4,-4.821212
local,240,-,comp_5,-44.754369
local,240,-,comp_6,-29.815488
local,240,-,comp_7,20.627073
local,240,-,comp_8,-0.821893
local,240,-,comp_9,-0.264855
local,240,-,comp_10,1.566517
local,240,-,comp_11,-36.928839
local,241,-,comp_0,9.212908
local,241,-,comp_1,-39.47595
local,241,-,comp_2,0.421443
local,241,-,comp_3,0.212373
local,241,-,comp_4,-1.694397
local,241,-,comp_5,-62.239783
local,241,-,comp_6,-9.212908
local,241,-,comp_7,39.47595
local,241,-,comp_8,-0.421443
local,241,-,comp_9,-0.212373
local,241,-,comp_10,0.025482
local,241,-,comp_11,-94.084977
local,242,-,comp_0,567.363525
local,242,-,comp_1,0.937011
local,242,-,comp_2,-2.379682
local,242,-,comp_3,1.432502
local,242,-,comp_4,-0.258881
local,242,-,comp_5,3.629625
local,242,-,comp_6,-567.363525
local,242,-,comp_7,-0.937011
local,242,-,comp_8,2.379682
local,242,-,comp_9,-1.432502
local,242,-,comp_10,9.682423
local,242,-,comp_11,0.080939
local,243,-,comp_0,420.934699
local,243,-,comp_1,0.090663
local,243,-,comp_2,0.550801
local,243,-,comp_3,2.27735
local,243,-,comp_4,-9.682423
local,243,-,comp_5,-0.080939
local,243,-,comp_6,-420.934699
local,243,-,comp_7,-0.090663
local,243,-,comp_8,-0.550801
local,243,-,comp_9,-2.27735
local,243,-,comp_10,7.501249
local,243,-,comp_11,0.439963
local,244,-,comp_0,272.360426
local,244,-,comp_1,0.012536
local,244,-,comp_2,1.203161
local,244,-,comp_3,1.665288
local,244,-,comp_4,-7.501249
local,244,-,comp_5,-0.439963
local,244,-,comp_6,-272.360426
local,244,-,comp_7,-0.012536
local,244,-,comp_8,-1.203161
local,244,-,comp_9,-1.665288
local,244,-,comp_10,2.736732
local,244,-,comp_11,0.489608
local,245,-,comp_0,127.169443
local,245,-,comp_1,-0.123638
local,245,-,comp_2,0.691094
local,245,-,comp_3,1.335307
local,245,-,comp_4,-2.736732
local,245,-,comp_5,-0.489608
local,245,-,comp_6,-127.169443
local,245,-,comp_7,0.123638
local,245,-,comp_8,-0.691094
local,245,-,comp_9,-1.335307
local,245,-,comp_10,0.0
local,245,-,comp_11,-0.0
local,246,-,comp_0,590.250016
local,246,-,comp_1,0.486152
local,246,-,comp_2,-2.454042
local,246,-,comp_3,1.65292
local,246,-,comp_4,-0.772082
local,246,-,comp_5,1.868569
local,246,-,comp_6,-590.250016
local,246,-,comp_7,-0.486152
local,246,-,comp_8,2.454042
local,246,-,comp_9,-1.65292
local,246,-,comp_10,10.490089
local,246,-,comp_11,0.056593
local,247,-,comp_0,399.752357
local,247,-,comp_1,0.077221
local,247,-,comp_2,0.809146
local,247,-,comp_3,2.27735
local,247,-,comp_4,-10.490089
local,247,-,comp_5,-0.056593
local,247,-,comp_6,-399.752357
local,247,-,comp_7,-0.077221
local,247,-,comp_8,-0.809146
local,247,-,comp_9,-2.27735
local,247,-,comp_10,7.285872
local,247,-,comp_11,0.362387
local,248,-,comp_0,208.519199
local,248,-,comp_1,0.024622
local,248,-,comp_2,1.135176
local,248,-,comp_3,1.665288
local,248,-,comp_4,-7.285872
local,248,-,comp_5,-0.362387
local,248,-,comp_6,-208.519199
local,248,-,comp_7,-0.024622
local,248,-,comp_8,-1.135176
local,248,-,comp_9,-1.665288
local,248,-,comp_10,2.790576
local,248,-,comp_11,0.459891
local,249,-,comp_0,18.02154
local,249,-,comp_1,-0.116134
local,249,-,comp_2,0.704691
local,249,-,comp_3,1.335307
local,249,-,comp_4,-2.790576
local,249,-,comp_5,-0.459891
local,249,-,comp_6,-18.02154
local,249,-,comp_7,0.116134
local,249,-,comp_8,-0.704691
local,249,-,comp_9,-1.335307
local,249,-,comp_10,0.0
local,249,-,comp_11,-0.0
local,250,-,comp_0,35.193579
local,250,-,comp_1,1.381344
local,250,-,comp_2,40.39188
local,250,-,comp_3,12.059924
local,250,-,comp_4,-159.951844
local,250,-,comp_5,5.470123
local,250,-,comp_6,-35.193579
local,250,-,comp_7,-1.381344
local,250,-,comp_8,-40.39188
local,250,-,comp_9,-12.059924
local,250,-,comp_10,0.0
local,250,-,comp_11,-0.0
local,251,-,comp_0,129.864308
local,251,-,comp_1,0.961673
local,251,-,comp_2,1.378205
local,251,-,comp_3,1.432502
local,251,-,comp_4,-13.955139
local,251,-,comp_5,3.662178
local,251,-,comp_6,-129.864308
local,251,-,comp_7,-0.961673
local,251,-,comp_8,-1.378205
local,251,-,comp_9,-1.432502
local,251,-,comp_10,8.497446
local,251,-,comp_11,0.146046
local,252,-,comp_0,91.345542
local,252,-,comp_1,0.098581
local,252,-,comp_2,1.047103
local,252,-,comp_3,1.973663
local,252,-,comp_4,-8.497446
local,252,-,comp_5,-0.146046
local,252,-,comp_6,-91.345542
local,252,-,comp_7,-0.098581
local,252,-,comp_8,-1.047103
local,252,-,comp_9,-1.973663
local,252,-,comp_10,4.350916
local,252,-,comp_11,0.536427
local,253,-,comp_0,54.064619
local,253,-,comp_1,-0.017913
local,253,-,comp_2,0.598428
local,253,-,comp_3,1.665288
local,253,-,comp_4,-4.350916
local,253,-,comp_5,-0.536427
local,253,-,comp_6,-54.064619
local,253,-,comp_7,0.017913
local,253,-,comp_8,-0.598428
local,253,-,comp_9,-1.665288
local,253,-,comp_10,1.981143
local,253,-,comp_11,0.465492
local,254,-,comp_0,18.02154
local,254,-,comp_1,-0.117548
local,254,-,comp_2,0.500289
local,254,-,comp_3,1.335307
local,254,-,comp_4,-1.981143
local,254,-,comp_5,-0.465492
local,254,-,comp_6,-18.02154
local,254,-,comp_7,0.117548
local,254,-,comp_8,-0.500289
local,254,-,comp_9,-1.335307
local,254,-,comp_10,0.0
local,254,-,comp_11,-0.0
local,255,-,comp_0,177.666897
local,255,-,comp_1,0.974275
local,255,-,comp_2,8.869498
local,255,-,comp_3,12.059924
local,255,-,comp_4,-118.342301
local,255,-,comp_5,3.681908
local,255,-,comp_6,-177.666897
local,255,-,comp_7,-0.974275
local,255,-,comp_8,-8.869498
local,255,-,comp_9,-12.059924
local,255,-,comp_10,83.219087
local,255,-,comp_11,0.176221
local,256,-,comp_0,107.279738
local,256,-,comp_1,0.076141
local,256,-,comp_2,18.921709
local,256,-,comp_3,16.615845
local,256,-,comp_4,-83.219087
local,256,-,comp_5,-0.176221
local,256,-,comp_6,-107.279738
local,256,-,comp_7,-0.076141
local,256,-,comp_8,-18.921709
local,256,-,comp_9,-16.615845
local,256,-,comp_10,8.289117
local,256,-,comp_11,0.477737
local,257,-,comp_0,54.064619
local,257,-,comp_1,-0.011789
local,257,-,comp_2,1.841547
local,257,-,comp_3,1.665288
local,257,-,comp_4,-8.289117
local,257,-,comp_5,-0.477737
local,257,-,comp_6,-54.064619
local,257,-,comp_7,0.011789
local,257,-,comp_8,-1.841547
local,257,-,comp_9,-1.665288
local,257,-,comp_10,0.996593
local,257,-,comp_11,0.431054
local,258,-,comp_0,18.02154
local,258,-,comp_1,-0.108852
local,258,-,comp_2,0.251665
local,258,-,comp_3,1.335307
local,258,-,comp_4,-0.996593
local,258,-,comp_5,-0.431054
local,258,-,comp_6,-18.02154
local,258,-,comp_7,0.108852
local,258,-,comp_8,-0.251665
local,258,-,comp_9,-1.335307
local,258,-,comp_10,0.0
local,258,-,comp_11,-0.0
local,259,-,comp_0,506.477199
local,259,-,comp_1,1.0234
local,259,-,comp_2,30.365511
local,259,-,comp_3,30.950015
local,259,-,comp_4,-314.691874
local,259,-,comp_5,3.925397
local,259,-,comp_6,-506.477199
local,259,-,comp_7,-1.0234
local,259,-,comp_8,-30.365511
local,259,-,comp_9,-30.950015
local,259,-,comp_10,194.444449
local,259,-,comp_11,0.127269
local,260,-,comp_0,379.989931
local,260,-,comp_1,0.168529
local,260,-,comp_2,26.154589
local,260,-,comp_3,42.642115
local,260,-,comp_4,-194.444449
local,260,-,comp_5,-0.127269
local,260,-,comp_6,-379.989931
local,260,-,comp_7,-0.168529
local,260,-,comp_8,-26.154589
local,260,-,comp_9,-42.642115
local,260,-,comp_10,90.872278
local,260,-,comp_11,0.794642
local,261,-,comp_0,228.751113
local,261,-,comp_1,0.094444
local,261,-,comp_2,13.821118
local,261,-,comp_3,31.181603
local,261,-,comp_4,-90.872278
local,261,-,comp_5,-0.794642
local,261,-,comp_6,-228.751113
local,261,-,comp_7,-0.094444
local,261,-,comp_8,-13.821118
local,261,-,comp_9,-31.181603
local,261,-,comp_10,36.140652
local,261,-,comp_11,1.168641
local,262,-,comp_0,78.247793
local,262,-,comp_1,-0.295111
local,262,-,comp_2,9.126427
local,262,-,comp_3,25.002891
local,262,-,comp_4,-36.140652
local,262,-,comp_5,-1.168641
local,262,-,comp_6,-78.247793
local,262,-,comp_7,0.295111
local,262,-,comp_8,-9.126427
local,262,-,comp_9,-25.002891
local,262,-,comp_10,0.0
local,262,-,comp_11,-0.0
local,263,-,comp_0,458.445097
local,263,-,comp_1,0.102804
local,263,-,comp_2,30.365511
local,263,-,comp_3,30.950015
local,263,-,comp_4,-314.691874
local,263,-,comp_5,0.360062
local,263,-,comp_6,-458.445097
local,263,-,comp_7,-0.102804
local,263,-,comp_8,-30.365511
local,263,-,comp_9,-30.950015
local,263,-,comp_10,194.444449
local,263,-,comp_11,0.047044
local,264,-,comp_0,331.957829
local,264,-,comp_1,0.042079
local,264,-,comp_2,26.154589
local,264,-,comp_3,42.642115
local,264,-,comp_4,-194.444449
local,264,-,comp_5,-0.047044
local,264,-,comp_6,-331.957829
local,264,-,comp_7,-0.042079
local,264,-,comp_8,-26.154589
local,264,-,comp_9,-42.642115
local,264,-,comp_10,90.872278
local,264,-,comp_11,0.213678
local,265,-,comp_0,204.735062
local,265,-,comp_1,0.188971
local,265,-,comp_2,13.821118
local,265,-,comp_3,31.181603
local,265,-,comp_4,-90.872278
local,265,-,comp_5,-0.213678
local,265,-,comp_6,-204.735062
local,265,-,comp_7,-0.188971
local,265,-,comp_8,-13.821118
local,265,-,comp_9,-31.181603
local,265,-,comp_10,36.140652
local,265,-,comp_11,0.962003
local,266,-,comp_0,78.247793
local,266,-,comp_1,-0.24293
local,266,-,comp_2,9.126427
local,266,-,comp_3,25.002891
local,266,-,comp_4,-36.140652
local,266,-,comp_5,-0.962003
local,266,-,comp_6,-78.247793
local,266,-,comp_7,0.24293
local,266,-,comp_8,-9.126427
local,266,-,comp_9,-25.002891
local,266,-,comp_10,0.0
local,266,-,comp_11,-0.0
global,1,-,comp_0,6.147958
global,1,-,comp_1,-19.287846
global,1,-,comp_2,1186.505949
global,1,-,comp_3,52.944473
global,1,-,comp_4,17.667766
global,1,-,comp_5,2.121288
global,1,-,comp_6,-6.147958
global,1,-,comp_7,19.287846
global,1,-,comp_8,-1186.505949
global,1,-,comp_9,23.435398
global,1,-,comp_10,6.678148
global,1,-,comp_11,-2.121288
global,3,-,comp_0,6.551029
global,3,-,comp_1,-12.699695
global,3,-,comp_2,848.542028
global,3,-,comp_3,20.676712
global,3,-,comp_4,10.437367
global,3,-,comp_5,2.922655
global,3,-,comp_6,-6.551029
global,3,-,comp_7,12.699695
global,3,-,comp_8,-848.542028
global,3,-,comp_9,29.614079
global,3,-,comp_10,15.504709
global,3,-,comp_11,-2.922655
global,4,-,comp_0,7.002074
global,4,-,comp_1,-4.656636
global,4,-,comp_2,549.47432
global,4,-,comp_3,4.237052
global,4,-,comp_4,10.482443
global,4,-,comp_5,2.137161
global,4,-,comp_6,-7.002074
global,4,-,comp_7,4.656636
global,4,-,comp_8,-549.47432
global,4,-,comp_9,14.203225
global,4,-,comp_10,17.24577
global,4,-,comp_11,-2.137161
global,5,-,comp_0,8.150745
global,5,-,comp_1,-4.779444
global,5,-,comp_2,267.374465
global,5,-,comp_3,6.840143
global,5,-,comp_4,11.794316
global,5,-,comp_5,1.713677
global,5,-,comp_6,-8.150745
global,5,-,comp_7,4.779444
global,5,-,comp_8,-267.374465
global,5,-,comp_9,12.086457
global,5,-,comp_10,20.482634
global,5,-,comp_11,-1.713677
global,6,-,comp_0,15.047328
global,6,-,comp_1,-14.880904
global,6,-,comp_2,2420.650319
global,6,-,comp_3,38.556449
global,6,-,comp_4,39.585689
global,6,-,comp_5,2.121288
global,6,-,comp_6,-15.047328
global,6,-,comp_7,14.880904
global,6,-,comp_8,-2420.650319
global,6,-,comp_9,20.371932
global,6,-,comp_10,20.001729
global,6,-,comp_11,-2.121288
global,7,-,comp_0,12.624363
global,7,-,comp_1,-10.283876
global,7,-,comp_2,1804.175298
global,7,-,comp_3,17.003684
global,7,-,comp_4,23.872824
global,7,-,comp_5,2.922655
global,7,-,comp_6,-12.624363
global,7,-,comp_7,10.283876
global,7,-,comp_8,-1804.175298
global,7,-,comp_9,23.720467
global,7,-,comp_10,26.119652
global,7,-,comp_11,-2.922655
global,8,-,comp_0,7.418334
global,8,-,comp_1,-3.140851
global,8,-,comp_2,1186.757651
global,8,-,comp_3,2.705197
global,8,-,comp_4,9.863911
global,8,-,comp_5,2.137161
global,8,-,comp_6,-7.418334
global,8,-,comp_7,3.140851
global,8,-,comp_8,-1186.757651
global,8,-,comp_9,9.732572
global,8,-,comp_10,19.512694
global,8,-,comp_11,-2.137161
global,9,-,comp_0,-2.852959
global,9,-,comp_1,-2.930051
global,9,-,comp_2,567.366068
global,9,-,comp_3,3.640172
global,9,-,comp_4,-3.043554
global,9,-,comp_5,1.713677
global,9,-,comp_6,2.852959
global,9,-,comp_7,2.930051
global,9,-,comp_8,-567.366068
global,9,-,comp_9,7.96283
global,9,-,comp_10,-8.254164
global,9,-,comp_11,-1.713677
global,10,-,comp_0,8.680541
global,10,-,comp_1,-19.42454
global,10,-,comp_2,2336.534632
global,10,-,comp_3,44.554048
global,10,-,comp_4,21.010775
global,10,-,comp_5,2.121288
global,10,-,comp_6,-8.680541
global,10,-,comp_7,19.42454
global,10,-,comp_8,-2336.534632
global,10,-,comp_9,32.36713
global,10,-,comp_10,13.364167
global,10,-,comp_11,-2.121288
global,11,-,comp_0,10.729886
global,11,-,comp_1,-17.704562
global,11,-,comp_2,1727.891328
global,11,-,comp_3,32.796587
global,11,-,comp_4,19.296468
global,11,-,comp_5,2.922655
global,11,-,comp_6,-10.729886
global,11,-,comp_7,17.704562
global,11,-,comp_8,-1727.891328
global,11,-,comp_9,37.313478
global,11,-,comp_10,23.193882
global,11,-,comp_11,-2.922655
global,12,-,comp_0,12.372083
global,12,-,comp_1,-7.863517
global,12,-,comp_2,1121.347211
global,12,-,comp_3,12.736822
global,12,-,comp_4,19.743936
global,12,-,comp_5,2.137161
global,12,-,comp_6,-12.372083
global,12,-,comp_7,7.863517
global,12,-,comp_8,-1121.347211
global,12,-,comp_9,18.402704
global,12,-,comp_10,29.249511
global,12,-,comp_11,-2.137161
global,13,-,comp_0,0.758264
global,13,-,comp_1,-6.293634
global,13,-,comp_2,512.120635
global,13,-,comp_3,10.516315
global,13,-,comp_4,6.951572
global,13,-,comp_5,1.713677
global,13,-,comp_6,-0.758264
global,13,-,comp_7,6.293634
global,13,-,comp_8,-512.120635
global,13,-,comp_9,14.406476
global,13,-,comp_10,-3.948845
global,13,-,comp_11,-1.713677
global,14,-,comp_0,-1.629532
global,14,-,comp_1,-15.725003
global,14,-,comp_2,2057.458199
global,14,-,comp_3,39.670659
global,14,-,comp_4,-0.883687
global,14,-,comp_5,2.121288
global,14,-,comp_6,1.629532
global,14,-,comp_7,15.725003
global,14,-,comp_8,-2057.458199
global,14,-,comp_9,22.600353
global,14,-,comp_10,-5.569261
global,14,-,comp_11,-2.121288
global,15,-,comp_0,-2.81208
global,15,-,comp_1,-12.003525
global,15,-,comp_2,1527.445528
global,15,-,comp_3,20.38783
global,15,-,comp_4,-7.032976
global,15,-,comp_5,2.922655
global,15,-,comp_6,2.81208
global,15,-,comp_7,12.003525
global,15,-,comp_8,-1527.445528
global,15,-,comp_9,27.146128
global,15,-,comp_10,-4.10286
global,15,-,comp_11,-2.922655
global,16,-,comp_0,1.1911
global,16,-,comp_1,-5.12066
global,16,-,comp_2,1000.39388
global,16,-,comp_3,6.474271
global,16,-,comp_4,-1.368385
global,16,-,comp_5,2.137161
global,16,-,comp_6,-1.1911
global,16,-,comp_7,5.12066
global,16,-,comp_8,-1000.39388
global,16,-,comp_9,13.803544
global,16,-,comp_10,6.085142
global,16,-,comp_11,-2.137161
global,17,-,comp_0,-8.178646
global,17,-,comp_1,-4.54612
global,17,-,comp_2,477.021262
global,17,-,comp_3,7.231006
global,17,-,comp_4,-11.596611
global,17,-,comp_5,1.713677
global,17,-,comp_6,8.178646
global,17,-,comp_7,4.54612
global,17,-,comp_8,-477.021262
global,17,-,comp_9,10.771628
global,17,-,comp_10,-20.790825
global,17,-,comp_11,-1.713677
global,18,-,comp_0,25.424663
global,18,-,comp_1,-2.505855
global,18,-,comp_2,1541.657811
global,18,-,comp_3,10.793569
global,18,-,comp_4,53.283772
global,18,-,comp_5,2.121288
global,18,-,comp_6,-25.424663
global,18,-,comp_7,2.505855
global,18,-,comp_8,-1541.657811
global,18,-,comp_9,-0.870385
global,18,-,comp_10,47.397895
global,18,-,comp_11,-2.121288
global,19,-,comp_0,29.066467
global,19,-,comp_1,4.986785
global,19,-,comp_2,1159.627004
global,19,-,comp_3,-12.377968
global,19,-,comp_4,59.274484
global,19,-,comp_5,2.922655
global,19,-,comp_6,-29.066467
global,19,-,comp_7,-4.986785
global,19,-,comp_8,-1159.627004
global,19,-,comp_9,-7.369701
global,19,-,comp_10,55.828724
global,19,-,comp_11,-2.922655
global,20,-,comp_0,10.805621
global,20,-,comp_1,7.535916
global,20,-,comp_2,775.302203
global,20,-,comp_3,-18.089413
global,20,-,comp_4,22.340624
global,20,-,comp_5,2.137161
global,20,-,comp_6,-10.805621
global,20,-,comp_7,-7.535916
global,20,-,comp_8,-775.302203
global,20,-,comp_9,-11.752816
global,20,-,comp_10,20.449636
global,20,-,comp_11,-2.137161
global,21,-,comp_0,35.475618
global,21,-,comp_1,18.422815
global,21,-,comp_2,385.507451
global,21,-,comp_3,-29.656272
global,21,-,comp_4,44.015892
global,21,-,comp_5,1.713677
global,21,-,comp_6,-35.475618
global,21,-,comp_7,-18.422815
global,21,-,comp_8,-385.507451
global,21,-,comp_9,-43.298075
global,21,-,comp_10,96.467555
global,21,-,comp_11,-1.713677
global,22,-,comp_0,36.682615
global,22,-,comp_1,-7.902185
global,22,-,comp_2,2168.568453
global,22,-,comp_3,17.916724
global,22,-,comp_4,57.973513
global,22,-,comp_5,2.121288
global,22,-,comp_6,-36.682615
global,22,-,comp_7,7.902185
global,22,-,comp_8,-2168.568453
global,22,-,comp_9,13.375926
global,22,-,comp_10,87.289642
global,22,-,comp_11,-2.121288
global,23,-,comp_0,54.473825
global,23,-,comp_1,-4.259565
global,23,-,comp_2,1630.997806
global,23,-,comp_3,6.950369
global,23,-,comp_4,114.001204
global,23,-,comp_5,2.922655
global,23,-,comp_6,-54.473825
global,23,-,comp_7,4.259565
global,23,-,comp_8,-1630.997806
global,23,-,comp_9,9.917507
global,23,-,comp_10,101.715142
global,23,-,comp_11,-2.922655
global,24,-,comp_0,22.807724
global,24,-,comp_1,2.017072
global,24,-,comp_2,1115.329273
global,24,-,comp_3,-5.722512
global,24,-,comp_4,54.298243
global,24,-,comp_5,2.137161
global,24,-,comp_6,-22.807724
global,24,-,comp_7,-2.017072
global,24,-,comp_8,-1115.329273
global,24,-,comp_9,-2.265092
global,24,-,comp_10,36.020342
global,24,-,comp_11,-2.137161
global,25,-,comp_0,107.297487
global,25,-,comp_1,4.912249
global,25,-,comp_2,603.264333
global,25,-,comp_3,-9.619477
global,25,-,comp_4,140.57913
global,25,-,comp_5,1.713677
global,25,-,comp_6,-107.297487
global,25,-,comp_7,-4.912249
global,25,-,comp_8,-603.264333
global,25,-,comp_9,-9.83303
global,25,-,comp_10,284.318919
global,25,-,comp_11,-1.713677
global,26,-,comp_0,16.418893
global,26,-,comp_1,-9.881053
global,26,-,comp_2,1831.166566
global,26,-,comp_3,20.528831
global,26,-,comp_4,22.940234
global,26,-,comp_5,2.121288
global,26,-,comp_6,-16.418893
global,26,-,comp_7,9.881053
global,26,-,comp_8,-1831.166566
global,26,-,comp_9,18.600139
global,26,-,comp_10,42.078581
global,26,-,comp_11,-2.121288
global,27,-,comp_0,25.860406
global,27,-,comp_1,-9.407229
global,27,-,comp_2,1368.130497
global,27,-,comp_3,16.357393
global,27,-,comp_4,54.638627
global,27,-,comp_5,2.922655
global,27,-,comp_6,-25.860406
global,27,-,comp_7,9.407229
global,27,-,comp_8,-1368.130497
global,27,-,comp_9,20.895234
global,27,-,comp_10,47.768582
global,27,-,comp_11,-2.922655
global,28,-,comp_0,10.551599
global,28,-,comp_1,-4.213532
global,28,-,comp_2,908.264981
global,28,-,comp_3,6.684696
global,28,-,comp_4,25.011234
global,28,-,comp_5,2.137161
