tipo,elemento,componente,valor_cache
fuerza|local,67,comp_11,-1.3021898846436253
fuerza|local,69,comp_0,621.4273821142754
fuerza|local,69,comp_1,-51.96374455668158
fuerza|local,69,comp_2,-11.865733148663406
fuerza|local,69,comp_3,0.03326429683772602
fuerza|local,69,comp_4,20.523307212049442
fuerza|local,69,comp_5,-94.94172198854449
fuerza|local,69,comp_6,-621.4273821142754
fuerza|local,69,comp_7,51.96374455668158
fuerza|local,69,comp_8,11.865733148663406
fuerza|local,69,comp_9,-0.03326429683772602
fuerza|local,69,comp_10,26.46499605665764
fuerza|local,69,comp_11,-110.83470645591454
fuerza|local,71,comp_0,1616.323233270039
fuerza|local,71,comp_1,-5.785688121986732
fuerza|local,71,comp_2,-2.112057254611203
fuerza|local,71,comp_3,-0.0007673618288427359
fuerza|local,71,comp_4,2.767492348688604
fuerza|local,71,comp_5,-12.485299784367763
fuerza|local,71,comp_6,-1616.323233270039
fuerza|local,71,comp_7,5.785688121986732
fuerza|local,71,comp_8,2.112057254611203
fuerza|local,71,comp_9,0.0007673618288427359
fuerza|local,71,comp_10,5.59625437957176
fuerza|local,71,comp_11,-10.426025178699696
fuerza|local,74,comp_0,1665.8138396591119
fuerza|local,74,comp_1,0.6246893680694086
fuerza|local,74,comp_2,-0.3634398487473153
fuerza|local,74,comp_3,-0.034496394010911195
fuerza|local,74,comp_4,-0.5543909383097747
fuerza|local,74,comp_5,-6.680065994115408
fuerza|local,74,comp_6,-1665.8138396591119
fuerza|local,74,comp_7,-0.6246893680694086
fuerza|local,74,comp_8,0.3634398487473153
fuerza|local,74,comp_9,0.034496394010911195
fuerza|local,74,comp_10,1.9936127393491432
fuerza|local,74,comp_11,9.153835891670266
fuerza|local,76,comp_0,831.6816431772306
fuerza|local,76,comp_1,-20.41741105268943
fuerza|local,76,comp_2,-1.0490967720138467
fuerza|local,76,comp_3,0.03326429683772602
fuerza|local,76,comp_4,2.0896516213150305
fuerza|local,76,comp_5,-47.44700830313644
fuerza|local,76,comp_6,-831.6816431772306
fuerza|local,76,comp_7,20.41741105268943
fuerza|local,76,comp_8,1.0490967720138467
